CompID,CompName,CompRef,ErrorCode,ErrorText,ErrorType,FeederID,GoodPickUps,HammerGW.ts_load,InsertDate,McID,Milliseconds,NozzleNum,NozzleSize,Slot,Station,SubSlot,TimeStamp,Type
076333,002930,0,No error,,1,10511,0,2021-10-29T06:56:02.905Z,2021-10-29T07:57:16.663Z,02,611,0,0,174,32,0,2021-10-29T07:57:16.610Z,null
049198,075897,0,No error,,1,298522,12,2021-10-29T06:56:03.145Z,2021-10-29T07:57:18.710Z,10,513,0,0,194,88,0,2021-10-29T07:57:18.513Z,null
041960,058189,0,No error,,1,86425640,0,2021-10-29T06:56:03.145Z,2021-10-29T07:57:45.443Z,06,433,0,0,27,24,0,2021-10-29T07:57:45.433Z,-1
038137,031878,AC232,8000D701,,0,86425640,0,2021-10-29T06:56:03.145Z,2021-10-29T07:57:50.787Z,03,772,1,8,145,65,0,2021-10-29T07:57:50.773Z,-1
031989,008144,AC231,8000D701,,0,86425640,0,2021-10-29T06:56:03.145Z,2021-10-29T07:57:50.850Z,09,782,1,5,191,36,0,2021-10-29T07:57:50.783Z,-1
010575,075971,AC232,8000D701,,0,86425640,56,2021-10-29T06:56:03.145Z,2021-10-29T07:57:50.913Z,02,792,1,5,52,90,0,2021-10-29T07:57:50.793Z,-1
022692,094799,0,No error,,1,86425640,0,2021-10-29T06:56:03.145Z,2021-10-29T07:57:50.757Z,09,922,0,0,108,65,0,2021-10-29T07:57:50.923Z,-1
031965,047136,0,No error,,1,10511,20,2021-10-29T06:56:03.145Z,2021-10-29T07:57:52.523Z,10,581,0,0,156,23,0,2021-10-29T07:57:52.580Z,null
054986,041592,C1419,8000D701,,0,86204927,62,2021-10-29T06:56:03.145Z,2021-10-29T07:58:45.320Z,02,291,1,8,35,19,0,2021-10-29T07:58:45.290Z,-1
099568,001714,U152,8000D744,,0,12087749,62,2021-10-29T06:56:03.145Z,2021-10-29T07:58:45.820Z,07,833,1,1,128,6,0,2021-10-29T07:58:45.833Z,-1
040568,068675,0,No error,,1,16026486,59,2021-10-29T06:56:03.145Z,2021-10-29T08:00:21.273Z,10,352,0,0,97,56,0,2021-10-29T08:00:21.353Z,-1
066393,005875,0,No error,,1,86499930,0,2021-10-29T06:56:03.145Z,2021-10-29T08:01:32.540Z,07,538,0,0,118,44,0,2021-10-29T08:01:32.537Z,-1
084388,066730,AC254,8000D701,,0,86425640,2,2021-10-29T06:56:03.145Z,2021-10-29T08:01:40.990Z,03,998,1,6,16,16,0,2021-10-29T08:01:40.997Z,-1
009780,063802,0,No error,,1,86425640,376,2021-10-29T06:56:03.145Z,2021-10-29T08:01:41.040Z,04,128,0,0,63,37,0,2021-10-29T08:01:41.127Z,-1
058073,010421,R1115,8000D701,,0,86499930,0,2021-10-29T06:56:03.145Z,2021-10-29T08:01:41.383Z,10,381,1,4,101,71,0,2021-10-29T08:01:41.380Z,-1
072699,012475,R208,8000D701,,0,86499930,0,2021-10-29T06:56:03.145Z,2021-10-29T08:01:41.413Z,06,391,1,5,88,98,0,2021-10-29T08:01:41.390Z,-1
060657,098022,R209,8000D701,,0,86499930,0,2021-10-29T06:56:03.145Z,2021-10-29T08:01:41.477Z,06,401,1,6,44,68,0,2021-10-29T08:01:41.400Z,-1
058603,027248,R238,8000D701,,0,86499930,0,2021-10-29T06:56:03.145Z,2021-10-29T08:01:41.540Z,03,411,1,7,53,16,0,2021-10-29T08:01:41.410Z,-1
042031,030258,R2313,8000D701,,0,86499930,0,2021-10-29T06:56:03.145Z,2021-10-29T08:01:41.570Z,05,421,1,8,144,20,0,2021-10-29T08:01:41.420Z,-1
047848,051582,R2315,8000D701,,0,86499930,0,2021-10-29T06:56:03.145Z,2021-10-29T08:01:41.633Z,02,431,1,9,193,11,0,2021-10-29T08:01:41.430Z,-1
016025,067640,R2311,8000D701,,0,86499930,0,2021-10-29T06:56:03.145Z,2021-10-29T08:01:41.693Z,03,441,1,10,200,38,0,2021-10-29T08:01:41.440Z,-1
065296,062522,R2312,8000D701,,0,86499930,0,2021-10-29T06:56:03.145Z,2021-10-29T08:01:41.820Z,10,451,1,11,25,4,0,2021-10-29T08:01:41.450Z,-1
054531,003096,R286,8000D701,,0,86499930,1344,2021-10-29T06:56:03.145Z,2021-10-29T08:01:41.850Z,06,461,1,12,66,37,0,2021-10-29T08:01:41.460Z,-1
034720,094318,0,No error,,1,86499930,0,2021-10-29T06:56:03.145Z,2021-10-29T08:01:41.337Z,01,576,0,0,82,41,0,2021-10-29T08:01:41.577Z,-1
089836,096748,0,VACUUM ERR,,0,299012,9,2021-10-29T06:56:03.145Z,2021-10-29T08:01:46.977Z,05,949,1,1,22,15,0,2021-10-29T08:01:46.950Z,null
000858,085538,0,No error,,1,10572,0,2021-10-29T06:56:03.145Z,2021-10-29T08:02:47.883Z,06,846,0,0,133,47,0,2021-10-29T08:02:47.847Z,null
024008,027777,0,No error,,1,10572,36,2021-10-29T06:56:03.145Z,2021-10-29T08:03:15.320Z,07,362,0,0,117,54,0,2021-10-29T08:03:15.363Z,null
083436,062923,0,No error,,1,86117513,0,2021-10-29T06:56:03.145Z,2021-10-29T08:03:36.977Z,03,979,0,0,133,24,0,2021-10-29T08:03:36.980Z,-1
050279,002549,C151,8000D701,,0,86117513,0,2021-10-29T06:56:03.145Z,2021-10-29T08:03:40.350Z,08,304,1,7,49,16,0,2021-10-29T08:03:40.303Z,-1
084215,031193,C153,8000D701,,0,86117513,70,2021-10-29T06:56:03.145Z,2021-10-29T08:03:40.383Z,05,314,1,8,17,63,0,2021-10-29T08:03:40.313Z,-1
026654,031356,0,No error,,1,86117513,0,2021-10-29T06:56:03.145Z,2021-10-29T08:03:40.290Z,09,404,0,0,40,92,0,2021-10-29T08:03:40.403Z,-1
043422,010478,0,No error,,1,82316535,0,2021-10-29T06:56:03.145Z,2021-10-29T08:05:27.150Z,01,156,0,0,130,62,0,2021-10-29T08:05:27.157Z,-1
096864,025509,AC161,8000D701,,0,82316535,0,2021-10-29T06:56:03.145Z,2021-10-29T08:05:33.337Z,09,51,1,4,106,83,0,2021-10-29T08:05:33.050Z,-1
010179,062085,AC41,8000D701,,0,82316535,0,2021-10-29T06:56:03.145Z,2021-10-29T08:05:33.337Z,07,61,1,5,15,58,0,2021-10-29T08:05:33.060Z,-1
015878,078593,AC162,8000D701,,0,82316535,0,2021-10-29T06:56:03.145Z,2021-10-29T08:05:33.400Z,03,71,1,3,142,3,0,2021-10-29T08:05:33.070Z,-1
058136,018601,AC161,8000D701,,0,82316535,208,2021-10-29T06:56:03.145Z,2021-10-29T08:05:33.430Z,10,81,1,4,145,16,0,2021-10-29T08:05:33.080Z,-1
004059,060793,0,No error,,1,82316535,0,2021-10-29T06:56:03.145Z,2021-10-29T08:05:33.257Z,03,241,0,0,90,74,0,2021-10-29T08:05:33.240Z,-1
038120,020853,0,VACUUM ERR,,0,299012,5,2021-10-29T06:56:03.145Z,2021-10-29T08:06:30.930Z,06,873,1,1,2,80,0,2021-10-29T08:06:30.873Z,null
083258,033681,0,No error,,1,299012,0,2021-10-29T06:56:03.161Z,2021-10-29T08:06:30.883Z,04,938,0,0,11,30,0,2021-10-29T08:06:30.937Z,null
069729,050799,0,No error,,1,82096844,0,2021-10-29T06:56:03.161Z,2021-10-29T08:09:27.760Z,10,766,0,0,76,58,0,2021-10-29T08:09:27.767Z,-1
058855,006909,Q171,8000D701,,0,82096844,0,2021-10-29T06:56:03.161Z,2021-10-29T08:09:41.290Z,05,290,1,7,23,65,0,2021-10-29T08:09:41.290Z,-1
076119,058793,Q94,8000D701,,0,82096844,0,2021-10-29T06:56:03.161Z,2021-10-29T08:09:41.350Z,02,300,1,8,46,13,0,2021-10-29T08:09:41.300Z,-1
005462,068819,Q92,8000D701,,0,82096844,0,2021-10-29T06:56:03.161Z,2021-10-29T08:09:41.413Z,08,310,1,9,131,59,0,2021-10-29T08:09:41.310Z,-1
043256,041187,Q97,8000D701,,0,82096844,0,2021-10-29T06:56:03.161Z,2021-10-29T08:09:41.447Z,08,320,1,10,19,72,0,2021-10-29T08:09:41.320Z,-1
033877,063731,Q98,8000D701,,0,82096844,644,2021-10-29T06:56:03.161Z,2021-10-29T08:09:41.510Z,08,330,1,11,117,43,0,2021-10-29T08:09:41.330Z,-1
089571,089149,0,No error,,1,82096844,0,2021-10-29T06:56:03.161Z,2021-10-29T08:09:41.260Z,03,420,0,0,86,39,0,2021-10-29T08:09:41.420Z,-1
048546,055157,U142,8000D701,,0,12053697,12,2021-10-29T06:56:03.161Z,2021-10-29T08:12:14.743Z,07,760,1,5,129,24,0,2021-10-29T08:12:14.760Z,-1
076918,027361,0,No error,,1,869445430,0,2021-10-29T06:56:03.161Z,2021-10-29T08:14:27.930Z,01,908,0,0,191,10,0,2021-10-29T08:14:27.907Z,-1
022998,000897,0,No error,,1,10511,0,2021-10-29T06:56:03.161Z,2021-10-29T08:14:30.460Z,06,421,0,0,54,67,0,2021-10-29T08:14:30.420Z,null
091992,077137,LD73,8000340C,,0,869445430,0,2021-10-29T06:56:03.161Z,2021-10-29T08:14:48.557Z,02,516,1,16,139,69,0,2021-10-29T08:14:48.517Z,-1
075456,074450,LD35,8000340C,,0,869445430,0,2021-10-29T06:56:03.161Z,2021-10-29T08:14:48.587Z,02,526,1,18,29,17,0,2021-10-29T08:14:48.527Z,-1
002321,021954,LD36,8000340C,,0,869445430,39,2021-10-29T06:56:03.161Z,2021-10-29T08:14:48.650Z,01,536,1,19,190,94,0,2021-10-29T08:14:48.537Z,-1
095130,005899,0,No error,,1,869445430,0,2021-10-29T06:56:03.161Z,2021-10-29T08:14:48.510Z,04,566,0,0,74,43,0,2021-10-29T08:14:48.567Z,-1
048835,036320,0,No error,,1,869445430,2481,2021-10-29T06:56:03.161Z,2021-10-29T08:14:48.713Z,04,571,0,0,66,48,0,2021-10-29T08:14:48.570Z,-1
048467,028573,0,No error,,1,10511,34,2021-10-29T06:56:03.161Z,2021-10-29T08:15:07.680Z,09,700,0,0,55,98,0,2021-10-29T08:15:07.700Z,null
085955,096438,0,No error,,1,869446002,0,2021-10-29T06:56:03.161Z,2021-10-29T08:15:13.167Z,04,170,0,0,189,20,0,2021-10-29T08:15:13.170Z,-1
023265,026698,R142,8000D721,,0,869446002,0,2021-10-29T06:56:03.161Z,2021-10-29T08:15:15.150Z,01,158,1,2,22,8,0,2021-10-29T08:15:15.157Z,-1
090728,092404,R134,8000D701,,0,869446002,0,2021-10-29T06:56:03.161Z,2021-10-29T08:15:15.213Z,09,168,1,1,159,81,0,2021-10-29T08:15:15.167Z,-1
026608,017289,R142,8000340F,,0,869446002,0,2021-10-29T06:56:03.161Z,2021-10-29T08:15:15.243Z,06,178,1,1,135,75,0,2021-10-29T08:15:15.177Z,-1
008795,032830,R134,8000340F,,0,869446002,0,2021-10-29T06:56:03.161Z,2021-10-29T08:15:15.307Z,03,188,1,2,139,69,0,2021-10-29T08:15:15.187Z,-1
007899,076872,R142,8000D721,,0,869446002,0,2021-10-29T06:56:03.161Z,2021-10-29T08:15:15.370Z,05,198,1,1,160,91,0,2021-10-29T08:15:15.197Z,-1
079521,029837,R134,8000340F,,0,869446002,35,2021-10-29T06:56:03.161Z,2021-10-29T08:15:15.400Z,02,208,1,2,182,84,0,2021-10-29T08:15:15.207Z,-1
089553,049060,0,No error,,1,869446002,0,2021-10-29T06:56:03.161Z,2021-10-29T08:15:15.120Z,04,248,0,0,105,96,0,2021-10-29T08:15:15.247Z,-1
029996,034165,0,No error,,1,869446002,865,2021-10-29T06:56:03.161Z,2021-10-29T08:15:45.463Z,06,484,0,0,6,95,0,2021-10-29T08:15:45.483Z,-1
015471,071167,4,1D005004,,0,10156,0,2021-10-29T06:56:03.161Z,2021-10-29T08:23:35.980Z,08,168,0,9,197,62,0,2021-10-29T08:16:29.167Z,null
041533,059337,0,No error,,1,24034544,0,2021-10-29T06:56:03.161Z,2021-10-29T08:19:29.743Z,05,717,0,0,31,51,0,2021-10-29T08:19:29.717Z,-1
096990,022473,0,No error,,1,10156,0,2021-10-29T06:56:03.161Z,2021-10-29T08:19:53.510Z,10,487,0,0,16,15,0,2021-10-29T08:19:53.487Z,null
034481,098875,0,No error,,1,82466148,0,2021-10-29T06:56:03.161Z,2021-10-29T08:19:55.073Z,10,56,0,0,180,47,0,2021-10-29T08:19:55.057Z,-1
095184,097277,0,No error,,1,82466148,0,2021-10-29T06:56:03.161Z,2021-10-29T08:20:01.290Z,03,294,0,0,143,39,0,2021-10-29T08:20:01.293Z,-1
071555,049092,LD21,8000D701,,0,82466148,0,2021-10-29T06:56:03.161Z,2021-10-29T08:20:08.917Z,02,932,1,1,187,83,0,2021-10-29T08:20:08.933Z,-1
083503,017969,LD95,8000D701,,0,82466148,0,2021-10-29T06:56:03.161Z,2021-10-29T08:20:09.010Z,09,942,1,1,41,16,0,2021-10-29T08:20:08.943Z,-1
020940,003739,LD20,8000D701,,0,82466148,4,2021-10-29T06:56:03.161Z,2021-10-29T08:20:09.027Z,09,952,1,1,78,66,0,2021-10-29T08:20:08.953Z,-1
035419,022558,0,No error,,1,82466148,980,2021-10-29T06:56:03.161Z,2021-10-29T08:20:09.057Z,07,982,0,0,152,10,0,2021-10-29T08:20:08.983Z,-1
078489,057072,0,No error,,1,24050864,0,2021-10-29T06:56:03.161Z,2021-10-29T08:20:38.430Z,03,412,0,0,129,84,0,2021-10-29T08:20:38.413Z,-1
086058,011096,18,1D005004,,0,28586,42,2021-10-29T06:56:03.161Z,2021-10-29T08:23:36.057Z,08,102,0,3,58,32,0,2021-10-29T08:20:45.103Z,null
050704,063560,0,No error,,1,2008698,18,2021-10-29T06:56:03.161Z,2021-10-29T08:21:08.133Z,10,120,0,0,119,6,0,2021-10-29T08:21:08.120Z,-1
090225,089508,0,No error,,1,86117513,92,2021-10-29T06:56:03.161Z,2021-10-29T08:22:17.510Z,04,602,0,0,132,4,0,2021-10-29T08:22:17.603Z,-1
009443,020090,0,No error,,1,12053697,30,2021-10-29T06:56:03.161Z,2021-10-29T08:23:00.323Z,08,394,0,0,180,69,0,2021-10-29T08:23:00.393Z,-1
034372,091609,R78,8000D701,,0,869446072,0,2021-10-29T06:56:03.161Z,2021-10-29T08:23:20.760Z,09,786,1,20,67,63,0,2021-10-29T08:23:20.787Z,-1
043240,011456,R62,8000D701,,0,869446072,80,2021-10-29T06:56:03.161Z,2021-10-29T08:23:20.790Z,05,796,1,19,138,17,0,2021-10-29T08:23:20.797Z,-1
026711,050988,0,No error,,1,10156,18,2021-10-29T06:56:03.161Z,2021-10-29T08:23:36.027Z,08,23,0,0,110,6,0,2021-10-29T08:23:36.023Z,null
092828,032917,0,No error,,1,86117520,0,2021-10-29T06:56:03.161Z,2021-10-29T08:23:42.463Z,08,474,0,0,118,89,0,2021-10-29T08:23:42.473Z,-1
092311,095243,R72,8000D701,,0,869446072,320,2021-10-29T06:56:03.161Z,2021-10-29T08:24:46.683Z,10,698,1,24,196,13,0,2021-10-29T08:24:46.697Z,-1
099635,018963,0,No error,,1,82099813,120,2021-10-29T06:56:03.161Z,2021-10-29T08:28:32.027Z,08,79,0,0,62,72,0,2021-10-29T08:28:32.080Z,-1
039361,018954,0,No error,,1,82293036,60,2021-10-29T06:56:03.161Z,2021-10-29T08:28:32.090Z,04,84,0,0,176,87,0,2021-10-29T08:28:32.083Z,-1
002641,034738,0,No error,,1,82385413,12,2021-10-29T06:56:03.161Z,2021-10-29T08:28:32.120Z,02,89,0,0,46,43,0,2021-10-29T08:28:32.090Z,-1
079860,027012,0,No error,,1,82316615,30,2021-10-29T06:56:03.161Z,2021-10-29T08:28:32.183Z,01,94,0,0,166,19,0,2021-10-29T08:28:32.093Z,-1
012786,063546,0,No error,,1,86117511,56,2021-10-29T06:56:03.161Z,2021-10-29T08:29:04.043Z,06,86,0,0,19,47,0,2021-10-29T08:29:04.087Z,-1
043950,025792,0,No error,,1,82385435,112,2021-10-29T06:56:03.161Z,2021-10-29T08:29:04.103Z,09,91,0,0,194,24,0,2021-10-29T08:29:04.090Z,-1
